split,scope,horizon_half_hours,horizon_hours,method,n,mae,rmse,bias,mae_skill_vs_daily_seasonal
test,horizon,1,0.5,ValidationSelectedBaseline,8784,5.048497267759563,7.277232004452671,0.00546448087431694,0.8747698494278711
test,horizon,2,1.0,Persistence,8784,9.22301912568306,13.191074250822425,0.010359744990892532,0.771209990341766
test,horizon,2,1.0,DailySeasonal,8784,40.31215846994535,52.596790385291044,0.16393442622950818,0.0
test,horizon,2,1.0,WeeklySeasonal,8784,53.53164845173042,68.89649485745257,-0.6031420765027322,-0.3279281111092285
test,horizon,2,1.0,Climatology,8784,60.21902613530934,70.0510796526502,42.14190197828656,-0.4938179552009232
test,horizon,2,1.0,HistGradientBoosting,8784,6.0282962703821426,8.120709071553863,0.7904159743381566,0.8504596007957121
test,horizon,2,1.0,RandomForest,8784,6.672300115141889,9.14399009320657,0.7839079244217643,0.8344841762785684
test,horizon,2,1.0,ValidationSelectedBaseline,8784,9.22301912568306,13.191074250822425,0.010359744990892532,0.771209990341766
test,horizon,3,1.5,Persistence,8784,13.132741347905283,18.609366337484353,0.015027322404371584,0.6742136908308881
test,horizon,3,1.5,DailySeasonal,8784,40.310906193078324,52.59654039021993,0.16518670309653916,0.0
test,horizon,3,1.5,WeeklySeasonal,8784,53.53164845173042,68.89649485745257,-0.6031420765027322,-0.3279693638076089
test,horizon,3,1.5,Climatology,8784,60.22489596751114,70.05713601769993,42.14777181048836,-0.49400997534141733
test,horizon,3,1.5,HistGradientBoosting,8784,8.502373162892106,11.33161116674132,1.5214742930642298,0.7890800786723067
test,horizon,3,1.5,RandomForest,8784,9.305194224143763,12.660596860726368,1.283736503593617,0.7691643502238723
test,horizon,3,1.5,ValidationSelectedBaseline,8784,13.132741347905283,18.609366337484353,0.015027322404371584,0.6742136908308881
test,horizon,4,2.0,Persistence,8784,16.83162568306011,23.50831393838923,0.01878415300546448,0.5824547926945334
test,horizon,4,2.0,DailySeasonal,8784,40.310906193078324,52.59654039021993,0.16518670309653916,0.0
test,horizon,4,2.0,WeeklySeasonal,8784,53.53085154826958,68.89638497393916,-0.6039389799635702,-0.3279495948781528
test,horizon,4,2.0,Climatology,8784,60.22994689803679,70.06279929771809,42.15282274101402,-0.4941352746959262
test,horizon,4,2.0,HistGradientBoosting,8784,10.682276631088483,14.077947151104375,2.2832252477074175,0.7350028158651838
test,horizon,4,2.0,RandomForest,8784,11.677859727289617,15.682108447162092,1.867949956768581,0.7103052044685914
test,horizon,4,2.0,ValidationSelectedBaseline,8784,16.83162568306011,23.50831393838923,0.01878415300546448,0.5824547926945334
test,horizon,5,2.5,Persistence,8784,20.297586520947178,27.910502133176454,0.022540983606557378,0.49647691425698903
test,horizon,5,2.5,DailySeasonal,8784,40.31113387978142,52.596549048077755,0.16495901639344263,0.0
test,horizon,5,2.5,WeeklySeasonal,8784,53.529826958105645,68.89618420887187,-0.6049635701275046,-0.3279166772571047
test,horizon,5,2.5,Climatology,8784,60.234969218233296,70.06864467128986,42.157845061210516,-0.4942514243799263
test,horizon,5,2.5,HistGradientBoosting,8784,12.782341779391167,16.652450557510537,3.054265005300642,0.6829079078372857
test,horizon,5,2.5,RandomForest,8784,13.903594179166523,18.391713265265157,3.0087151414748843,0.6550929522193358
test,horizon,5,2.5,ValidationSelectedBaseline,8784,20.297586520947178,27.910502133176454,0.022540983606557378,0.49647691425698903
test,horizon,6,3.0,Persistence,8784,23.52037795992714,31.86143189564464,0.026753187613843352,0.41652734317634965
test,horizon,6,3.0,DailySeasonal,8784,40.31102003642987,52.59653497905806,0.1650728597449909,0.0
test,horizon,6,3.0,WeeklySeasonal,8784,53.529257741347905,68.89608093443242,-0.6055327868852459,-0.3279063068355117
test,horizon,6,3.0,Climatology,8784,60.240371591234705,70.0747135967293,42.16324743421194,-0.49438966160603925
test,horizon,6,3.0,HistGradientBoosting,8784,14.781845452693663,19.109542770715045,3.6838585902072,0.6333051002099422
test,horizon,6,3.0,RandomForest,8784,16.013554912274817,20.939027246215044,3.9847424909280638,0.6027499453548174
test,horizon,6,3.0,ValidationSelectedBaseline,8784,23.52037795992714,31.86143189564464,0.026753187613843352,0.41652734317634965
test,horizon,7,3.5,Persistence,8784,26.48212659380692,35.366882399696365,0.030851548269581055,0.34305676757236103
test,horizon,7,3.5,DailySeasonal,8784,40.31113387978142,52.59653822575525,0.16495901639344263,0.0
test,horizon,7,3.5,WeeklySeasonal,8784,53.52903005464481,68.8960313626465,-0.6057604735883424,-0.3278969084393082
test,horizon,7,3.5,Climatology,8784,60.245725069091606,70.08105289838173,42.168600912068825,-0.494518245226256
test,horizon,7,3.5,HistGradientBoosting,8784,16.760954552413732,21.503772472197006,4.830111724642435,0.584210292808945
test,horizon,7,3.5,RandomForest,8784,18.12053942406185,23.412224040492635,5.044163753126667,0.5504830134993934
test,horizon,7,3.5,ValidationSelectedBaseline,8784,26.48212659380692,35.366882399696365,0.030851548269581055,0.34305676757236103
test,horizon,8,4.0,Persistence,8784,29.195127504553735,38.47391956038269,0.03574681238615665,0.2757347853469384
test,horizon,8,4.0,DailySeasonal,8784,40.30999544626594,52.59640835771153,0.16609744990892533,0.0
test,horizon,8,4.0,WeeklySeasonal,8784,53.52903005464481,68.8960313626465,-0.6057604735883424,-0.32793441085847097
test,horizon,8,4.0,Climatology,8784,60.25181299755659,70.08816701762446,42.17468884053381,-0.49471148112317476
test,horizon,8,4.0,HistGradientBoosting,8784,18.748606113231816,23.893698229202602,5.741543152519145,0.5348894013589236
test,horizon,8,4.0,RandomForest,8784,19.975451387585572,25.661041090776322,5.840294881295197,0.5044541393160595
test,horizon,8,4.0,ValidationSelectedBaseline,8784,29.195127504553735,38.47391956038269,0.03574681238615665,0.2757347853469384
test,horizon,9,4.5,Persistence,8784,31.63422131147541,41.1931357240893,0.04109744990892532,0.21519091019496306
test,horizon,9,4.5,DailySeasonal,8784,40.30817395264116,52.5961313048132,0.16791894353369763,0.0
test,horizon,9,4.5,WeeklySeasonal,8784,53.52823315118397,68.89585207772295,-0.6065573770491803,-0.32797464886589256
test,horizon,9,4.5,Climatology,8784,60.25840691947155,70.09608254197089,42.181282762448774,-0.4949426136314261
test,horizon,9,4.5,HistGradientBoosting,8784,20.104281032934153,25.55975897740441,6.202796300733593,0.501235628868848
test,horizon,9,4.5,RandomForest,8784,21.667161820473986,27.597473841632446,6.3483062362994875,0.4624623321827691
test,horizon,9,4.5,ValidationSelectedBaseline,8784,31.63422131147541,41.1931357240893,0.04109744990892532,0.21519091019496306
test,horizon,10,5.0,Persistence,8784,33.79371584699454,43.54966492544342,0.046903460837887066,0.16158315280480595
test,horizon,10,5.0,DailySeasonal,8784,40.30658014571949,52.59582827653461,0.170195810564663,0.0
test,horizon,10,5.0,WeeklySeasonal,8784,53.52663934426229,68.89527373608003,-0.6081511839708561,-0.3279876176730603
test,horizon,10,5.0,Climatology,8784,60.265514838369086,70.10504371838206,42.188390681346306,-0.49517807317049733
test,horizon,10,5.0,HistGradientBoosting,8784,21.51588722521032,27.282073953589663,6.886359620277251,0.46619417605203894
test,horizon,10,5.0,RandomForest,8784,23.127711286572943,29.33857167643455,6.62172839086382,0.4262050711581127
test,horizon,10,5.0,ValidationSelectedBaseline,8784,33.79371584699454,43.54966492544342,0.046903460837887066,0.16158315280480595
test,horizon,11,5.5,Persistence,8784,35.622723132969035,45.54444225589692,0.052823315118397086,0.11616332802313889
test,horizon,11,5.5,DailySeasonal,8784,40.30464480874317,52.595368319561274,0.17304189435336975,0.0
test,horizon,11,5.5,WeeklySeasonal,8784,53.52436247723133,68.8944144766743,-0.6104280510018215,-0.3279948931747054
test,horizon,11,5.5,Climatology,8784,60.27295150006804,70.11477066606048,42.195827343045266,-0.49543437948851987
test,horizon,11,5.5,HistGradientBoosting,8784,22.575994005372213,28.629586634301656,6.996994650803983,0.43986619625351797
test,horizon,11,5.5,RandomForest,8784,24.369771752893133,30.682925228167083,7.154666338487087,0.3953607116863447
test,horizon,11,5.5,ValidationSelectedBaseline,8784,35.622723132969035,45.54444225589692,0.052823315118397086,0.11616332802313889
test,horizon,12,6.0,Persistence,8784,37.10724043715847,47.200438294868476,0.058287795992714025,0.07929970849433954
test,horizon,12,6.0,DailySeasonal,8784,40.30327868852459,52.59510857737569,0.174408014571949,0.0
test,horizon,12,6.0,WeeklySeasonal,8784,53.5228825136612,68.89401706557467,-0.611908014571949,-0.3280031862246626
test,horizon,12,6.0,Climatology,8784,60.27983626299789,70.12354245035311,42.2027121059751,-0.4956558926348875
test,horizon,12,6.0,HistGradientBoosting,8784,24.517653130418278,30.84881224747174,8.49098076159011,0.3916710022552309
test,horizon,12,6.0,RandomForest,8784,25.962490067359965,32.49681636716044,8.127385925616958,0.3558218856583454
test,horizon,12,6.0,ValidationSelectedBaseline,8784,37.10724043715847,47.200438294868476,0.058287795992714025,0.07929970849433954
test,horizon,13,6.5,Persistence,8784,38.23907103825137,48.49745312825345,0.06329690346083788,0.05117130452222696
test,horizon,13,6.5,DailySeasonal,8784,40.30134335154827,52.59464861410836,0.17634335154826958,0.0
test,horizon,13,6.5,WeeklySeasonal,8784,53.52117486338798,68.89345936421977,-0.613615664845173,-0.32802458708443627
test,horizon,13,6.5,Climatology,8784,60.286104799915336,70.1318332650292,42.20898064289255,-0.49588325813460266
test,horizon,13,6.5,HistGradientBoosting,8784,25.721466276533203,32.33145324953241,9.051375384429354,0.3617714910352968
test,horizon,13,6.5,RandomForest,8784,27.620737673706596,34.44938043795435,8.943819418004923,0.31464473943781124
test,horizon,13,6.5,ValidationSelectedBaseline,8784,38.23907103825137,48.49745312825345,0.06329690346083788,0.05117130452222696
test,horizon,14,7.0,Persistence,8784,39.05066029143898,49.46092480815497,0.06819216757741348,0.03100043785929185
test,horizon,14,7.0,DailySeasonal,8784,40.29997723132969,52.59431094439633,0.17930327868852458,0.0
test,horizon,14,7.0,WeeklySeasonal,8784,53.520833333333336,68.89331807915978,-0.6139571948998178,-0.32806113080693233
test,horizon,14,7.0,Climatology,8784,60.292117545770964,70.14042234570937,42.2149933887482,-0.4960831664911993
test,horizon,14,7.0,HistGradientBoosting,8784,26.33379269967817,32.996660910947014,9.01469877059465,0.34655564323232524
test,horizon,14,7.0,RandomForest,8784,28.723690508632924,35.66048759685664,9.379284037177712,0.28725293456734813
test,horizon,14,7.0,ValidationSelectedBaseline,8784,39.05066029143898,49.46092480815497,0.06819216757741348,0.03100043785929185
test,horizon,15,7.5,Persistence,8784,39.52390710382514,50.10012743167735,0.072632058287796,0.01924625202335639
test,horizon,15,7.5,DailySeasonal,8784,40.299521857923494,52.5941810708529,0.18271857923497267,0.0
test,horizon,15,7.5,WeeklySeasonal,8784,53.520833333333336,68.89331807915978,-0.6139571948998178,-0.3280761375289203
test,horizon,15,7.5,Climatology,8784,60.29765021766293,70.14835717841575,42.22052606064015,-0.4962373605881256
test,horizon,15,7.5,HistGradientBoosting,8784,27.119864914576272,34.0845876749634,9.17654692456729,0.3270425140479899
test,horizon,15,7.5,RandomForest,8784,29.990414194434177,37.167169401141166,10.36148984025112,0.25581215826416537
test,horizon,15,7.5,ValidationSelectedBaseline,8784,39.52390710382514,50.10012743167735,0.072632058287796,0.01924625202335639
test,horizon,16,8.0,Persistence,8784,39.76309198542805,50.46564030653202,0.07684426229508197,0.013299923443516382
test,horizon,16,8.0,DailySeasonal,8784,40.299066484517304,52.594042538719755,0.1863615664845173,0.0
test,horizon,16,8.0,WeeklySeasonal,8784,53.51889799635701,68.89279837898995,-0.6158925318761385,-0.32804312022757887
test,horizon,16,8.0,Climatology,8784,60.30295946910265,70.1559502141793,42.225835312079866,-0.4963860141095513
test,horizon,16,8.0,HistGradientBoosting,8784,28.263872759113784,35.490680562015754,10.177747991423164,0.29864696071873975
test,horizon,16,8.0,RandomForest,8784,31.056919256266962,38.49932648128432,11.456255791626592,0.2293389905644868
test,horizon,16,8.0,ValidationSelectedBaseline,8784,39.76309198542805,50.46564030653202,0.07684426229508197,0.013299923443516382
test,horizon,17,8.5,Persistence,8784,39.798838797814206,50.63303838900775,0.08003187613843352,0.012393355556811203
test,horizon,17,8.5,DailySeasonal,8784,40.298269581056466,52.593898594788605,0.1885245901639344,0.0
test,horizon,17,8.5,WeeklySeasonal,8784,53.51707650273224,68.89229602597389,-0.6177140255009107,-0.3280241821571839
test,horizon,17,8.5,Climatology,8784,60.3071011822266,70.16166998419011,42.22997702520382,-0.4965183817861982
test,horizon,17,8.5,HistGradientBoosting,8784,28.943993759761607,36.4962201135068,10.324096492572227,0.28175591506371556
test,horizon,17,8.5,RandomForest,8784,31.847647021331703,39.607281084452225,11.637162904515932,0.20970187175722443
test,horizon,17,8.5,ValidationSelectedBaseline,8784,39.798838797814206,50.63303838900775,0.08003187613843352,0.012393355556811203
test,horizon,18,9.0,Persistence,8784,39.724726775956285,50.67420448314902,0.08333333333333333,0.014199023640555142
test,horizon,18,9.0,DailySeasonal,8784,40.29690346083789,52.59361287032959,0.19102914389799636,0.0
test,horizon,18,9.0,WeeklySeasonal,8784,53.51502732240437,68.89184985410526,-0.6197632058287796,-0.3280183519414184
test,horizon,18,9.0,Climatology,8784,60.31137525262089,70.16749172846492,42.234251095598104,-0.49667518029602076
test,horizon,18,9.0,HistGradientBoosting,8784,30.197643397553467,37.721743210087716,11.571561636528196,0.2506212437166364
test,horizon,18,9.0,RandomForest,8784,32.77402921518859,40.63962291338939,12.742471874245787,0.18668616195188104
test,horizon,18,9.0,ValidationSelectedBaseline,8784,39.724726775956285,50.67420448314902,0.08333333333333333,0.014199023640555142
test,horizon,19,9.5,Persistence,8784,39.568078324225866,50.6585052385625,0.08629326047358835,0.018055865542989658
test,horizon,19,9.5,DailySeasonal,8784,40.295651183970854,52.59338667069867,0.19228142076502733,0.0
test,horizon,19,9.5,WeeklySeasonal,8784,53.513433515482696,68.89141028936452,-0.6213570127504554,-0.3280200702345202
test,horizon,19,9.5,Climatology,8784,60.31533391943474,70.17284589930941,42.23820976241197,-0.4968199333487253
test,horizon,19,9.5,HistGradientBoosting,8784,30.904607821271178,38.459294424204714,11.608409284897379,0.23305352033708604
test,horizon,19,9.5,RandomForest,8784,33.493249917991555,41.40925129808791,12.899951267189639,0.1688122927936505
test,horizon,19,9.5,ValidationSelectedBaseline,8784,39.568078324225866,50.6585052385625,0.08629326047358835,0.018055865542989658
test,horizon,20,10.0,Persistence,8784,39.46470856102004,50.65680177907521,0.09016393442622951,0.020574108605978414
test,horizon,20,10.0,DailySeasonal,8784,40.29371584699454,52.59307388587424,0.19421675774134792,0.0
test,horizon,20,10.0,WeeklySeasonal,8784,53.513319672131146,68.89136980299733,-0.6214708561020036,-0.3280810306831665
test,horizon,20,10.0,Climatology,8784,60.32008624689883,70.17938577143643,42.24296208987605,-0.4970097688669246
test,horizon,20,10.0,HistGradientBoosting,8784,31.911770255692804,39.70426460894942,12.043607545677919,0.20802116198789178
test,horizon,20,10.0,RandomForest,8784,34.12281323727743,42.12275461916179,13.42260395217984,0.1531480152674326
test,horizon,20,10.0,ValidationSelectedBaseline,8784,39.46470856102004,50.65680177907521,0.09016393442622951,0.020574108605978414
test,horizon,21,10.5,Persistence,8784,39.42087887067395,50.72497745575711,0.09346539162112932,0.021636985740158377
test,horizon,21,10.5,DailySeasonal,8784,40.2926912568306,52.59288881162464,0.19524134790528233,0.0
test,horizon,21,10.5,WeeklySeasonal,8784,53.51263661202186,68.89113184182771,-0.6221539162112932,-0.3280978495808504
test,horizon,21,10.5,Climatology,8784,60.324314446471966,70.18507782985562,42.247190289449186,-0.4971527729919385
test,horizon,21,10.5,HistGradientBoosting,8784,32.04164365678192,40.16117242749598,11.342553050285206,0.20477777340449865
test,horizon,21,10.5,RandomForest,8784,34.82308101448212,43.17274726903563,14.146391306843828,0.13574695736962583
test,horizon,21,10.5,ValidationSelectedBaseline,8784,39.42087887067395,50.72497745575711,0.09346539162112932,0.021636985740158377
test,horizon,22,11.0,Persistence,8784,39.54007285974499,50.91835137133986,0.09631147540983606,0.018645509283197637
test,horizon,22,11.0,DailySeasonal,8784,40.29132513661202,52.59257710615317,0.19660746812386157,0.0
test,horizon,22,11.0,WeeklySeasonal,8784,53.51218123861567,68.89094015028775,-0.6226092896174863,-0.3281315781294589
test,horizon,22,11.0,Climatology,8784,60.32806441197398,70.19028702120707,42.2509402549512,-0.49729660683596943
test,horizon,22,11.0,HistGradientBoosting,8784,32.37737252842679,40.312118040648976,11.556982585045992,0.19641827567974335
test,horizon,22,11.0,RandomForest,8784,35.5072726404187,44.09232867321442,14.376390121024874,0.11873653894411484
test,horizon,22,11.0,ValidationSelectedBaseline,8784,39.54007285974499,50.91835137133986,0.09631147540983606,0.018645509283197637
test,horizon,23,11.5,Persistence,8784,39.79872495446266,51.2542947687356,0.09949908925318761,0.012186886311298384
test,horizon,23,11.5,DailySeasonal,8784,40.28973132969035,52.59224375242408,0.19820127504553733,0.0
test,horizon,23,11.5,WeeklySeasonal,8784,53.51218123861567,68.89094015028775,-0.6226092896174863,-0.3281841172065949
test,horizon,23,11.5,Climatology,8784,60.3319820606833,70.1957597900086,42.254857903660515,-0.4974530747546435
test,horizon,23,11.5,HistGradientBoosting,8784,34.21312457501636,42.75497252788058,13.418978186104686,0.1508227172067541
test,horizon,23,11.5,RandomForest,8784,35.976968927631056,44.49886616203258,14.40913561260761,0.10704371212525632
test,horizon,23,11.5,ValidationSelectedBaseline,8784,39.79872495446266,51.2542947687356,0.09949908925318761,0.012186886311298384
test,horizon,24,12.0,Persistence,8784,40.18385701275046,51.745846475872376,0.10280054644808743,0.0025940044024606035
test,horizon,24,12.0,DailySeasonal,8784,40.28836520947177,52.59206192222672,0.19979508196721313,0.0
test,horizon,24,12.0,WeeklySeasonal,8784,53.51309198542805,68.89145573321771,-0.6216985428051002,-0.3282517597126813
test,horizon,24,12.0,Climatology,8784,60.33605897509151,70.2018146240451,42.25893481806872,-0.4976050445677189
test,horizon,24,12.0,HistGradientBoosting,8784,34.24281634538583,42.945128354099374,12.682596319525846,0.15005694156745364
test,horizon,24,12.0,RandomForest,8784,36.25962104106342,45.01955342431521,14.789072920613158,0.09999770771193262
test,horizon,24,12.0,ValidationSelectedBaseline,8784,40.18385701275046,51.745846475872376,0.10280054644808743,0.0025940044024606035
test,horizon,25,12.5,Persistence,8784,40.72893897996357,52.3933744629399,0.10507741347905282,-0.010941222014688279
test,horizon,25,12.5,DailySeasonal,8784,40.28813752276867,52.59204893433142,0.20002276867030966,0.0
test,horizon,25,12.5,WeeklySeasonal,8784,53.5132058287796,68.89152100706346,-0.6215846994535519,-0.32826209200007894
test,horizon,25,12.5,Climatology,8784,60.33910533118431,70.20643767919965,42.26198117416153,-0.4976891224391775
test,horizon,25,12.5,HistGradientBoosting,8784,34.54609026605856,43.43976140500403,12.51837769737391,0.1425245149013159
test,horizon,25,12.5,RandomForest,8784,36.52460284127345,45.45180223462751,14.594204424926515,0.09341545459549416
test,horizon,25,12.5,ValidationSelectedBaseline,8784,40.72893897996357,52.3933744629399,0.10507741347905282,-0.010941222014688279
test,horizon,26,13.0,Persistence,8784,41.419398907103826,53.18223344748375,0.10655737704918032,-0.028067647183486644
test,horizon,26,13.0,DailySeasonal,8784,40.28859289617486,52.59209222730327,0.19956739526411657,0.0
test,horizon,26,13.0,WeeklySeasonal,8784,53.51172586520947,68.89077985609052,-0.6230646630236795,-0.3282103448763052
test,horizon,26,13.0,Climatology,8784,60.34143177182017,70.20989471671137,42.26430761479739,-0.49772993877751426
test,horizon,26,13.0,HistGradientBoosting,8784,34.371297588638456,43.141585011236224,11.743531180770933,0.146872722082538
test,horizon,26,13.0,RandomForest,8784,37.33824516149542,46.41078852188396,14.8129268614354,0.07323034940144446
test,horizon,26,13.0,ValidationSelectedBaseline,8784,41.419398907103826,53.18223344748375,0.10655737704918032,-0.028067647183486644
test,horizon,27,13.5,Persistence,8784,42.19512750455373,54.09382028885206,0.10792349726775956,-0.04731306760705056
test,horizon,27,13.5,DailySeasonal,8784,40.28893442622951,52.59211495609922,0.1987704918032787,0.0
test,horizon,27,13.5,WeeklySeasonal,8784,53.510245901639344,68.88997424816306,-0.6245446265938069,-0.32816235186409637
test,horizon,27,13.5,Climatology,8784,60.343772759106514,70.21349702323162,42.266648602083734,-0.4977753474616742
test,horizon,27,13.5,HistGradientBoosting,8784,36.00604539404819,45.14188832267564,13.546992444472526,0.10630435113699621
test,horizon,27,13.5,RandomForest,8784,37.57192788566601,46.65276378205538,14.901691716047663,0.06743803427063677
test,horizon,27,13.5,ValidationSelectedBaseline,8784,42.19512750455373,54.09382028885206,0.10792349726775956,-0.04731306760705056
test,horizon,28,14.0,Persistence,8784,43.05487249544627,55.0969938750013,0.10883424408014572,-0.06864651031364799
test,horizon,28,14.0,DailySeasonal,8784,40.2891621129326,52.59214526114521,0.19717668488160292,0.0
test,horizon,28,14.0,WeeklySeasonal,8784,53.5066029143898,68.88780608321116,-0.6281876138433515,-0.32806442497880783
test,horizon,28,14.0,Climatology,8784,60.345694584371905,70.21644458017387,42.26857042734914,-0.49781458386302035
test,horizon,28,14.0,HistGradientBoosting,8784,35.1884940601522,44.108065149237056,12.128352112380485,0.12660149244312813
test,horizon,28,14.0,RandomForest,8784,37.93040719083213,46.88227919130621,14.882003208660757,0.058545643503053246
test,horizon,28,14.0,ValidationSelectedBaseline,8784,43.05487249544627,55.0969938750013,0.10883424408014572,-0.06864651031364799
test,horizon,29,14.5,Persistence,8784,43.94444444444444,56.14490587197921,0.10906193078324226,-0.09075393270809373
test,horizon,29,14.5,DailySeasonal,8784,40.28813752276867,52.59197966550234,0.19524134790528233,0.0
test,horizon,29,14.5,WeeklySeasonal,8784,53.50273224043716,68.88522138277892,-0.6320582877959927,-0.32800212494807734
test,horizon,29,14.5,Climatology,8784,60.346941951025705,70.21840236100904,42.26981779400292,-0.4978836367633248
test,horizon,29,14.5,HistGradientBoosting,8784,35.69657940789826,44.606559399691015,11.397225172488689,0.11396799150309467
test,horizon,29,14.5,RandomForest,8784,38.359340731699504,47.43266482235591,14.835288762990954,0.04787505478452847
test,horizon,29,14.5,ValidationSelectedBaseline,8784,43.94444444444444,56.14490587197921,0.10906193078324226,-0.09075393270809373
test,horizon,30,15.0,Persistence,8784,44.821948998178506,57.188558235702395,0.11020036429872496,-0.11255351314692619
test,horizon,30,15.0,DailySeasonal,8784,40.28745446265938,52.59181082234924,0.1945582877959927,0.0
test,horizon,30,15.0,WeeklySeasonal,8784,53.50091074681239,68.88376703299362,-0.6338797814207651,-0.3279794283453663
test,horizon,30,15.0,Climatology,8784,60.34911647403355,70.22190306461543,42.27199231701078,-0.4979630080616886
test,horizon,30,15.0,HistGradientBoosting,8784,37.37293983341484,46.569243095608535,14.275781328730675,0.07234298289920194
test,horizon,30,15.0,RandomForest,8784,38.95329326813112,47.98567545169972,15.241553710779128,0.03311604598311957
test,horizon,30,15.0,ValidationSelectedBaseline,8784,40.28745446265938,52.59181082234924,0.1945582877959927,0.0
test,horizon,31,15.5,Persistence,8784,45.681466302367944,58.17257513010542,0.11156648451730419,-0.13389133162279165
test,horizon,31,15.5,DailySeasonal,8784,40.287340619307834,52.59176861147626,0.19444444444444445,0.0
test,horizon,31,15.5,WeeklySeasonal,8784,53.49908925318761,68.88220687817729,-0.6357012750455373,-0.3279379683738173
test,horizon,31,15.5,Climatology,8784,60.35162217770046,70.22601023390503,42.27449802067768,-0.49802943678979794
test,horizon,31,15.5,HistGradientBoosting,8784,37.70764851417446,46.90275339515146,14.733249894067065,0.0640323254272348
test,horizon,31,15.5,RandomForest,8784,39.703288253445024,48.919904720899886,16.264795126710094,0.01449716851210825
test,horizon,31,15.5,ValidationSelectedBaseline,8784,40.287340619307834,52.59176861147626,0.19444444444444445,0.0
test,horizon,32,16.0,Persistence,8784,46.4148451730419,59.03347781329032,0.11293260473588343,-0.15210480359216816
test,horizon,32,16.0,DailySeasonal,8784,40.286999089253186,52.59153807457223,0.19410291438979962,0.0
test,horizon,32,16.0,WeeklySeasonal,8784,53.49749544626594,68.88081857511142,-0.6372950819672131,-0.3279096645482522
test,horizon,32,16.0,Climatology,8784,60.35410258284482,70.23027975995626,42.27697842582202,-0.49810370460044173
test,horizon,32,16.0,HistGradientBoosting,8784,37.97654607223492,47.19426537272281,14.368937006904076,0.057349841617629904
test,horizon,32,16.0,RandomForest,8784,40.0478431691418,49.23617778672704,15.972523087513125,0.00593630514850596
test,horizon,32,16.0,ValidationSelectedBaseline,8784,40.286999089253186,52.59153807457223,0.19410291438979962,0.0
test,horizon,33,16.5,Persistence,8784,46.94933970856102,59.72231107292073,0.11509562841530055,-0.16537526845258288
test,horizon,33,16.5,DailySeasonal,8784,40.28688524590164,52.5914504053435,0.19398907103825136,0.0
test,horizon,33,16.5,WeeklySeasonal,8784,53.49601548269581,68.87943272325104,-0.6387750455373407,-0.3278766813609133
test,horizon,33,16.5,Climatology,8784,60.35735344299458,70.23594941498601,42.28022928597179,-0.4981886307315033
test,horizon,33,16.5,HistGradientBoosting,8784,37.856779698323095,46.86451145875899,14.282044146653039,0.06032001562656808
test,horizon,33,16.5,RandomForest,8784,40.50030076510362,49.67301948062145,16.810388612744006,-0.005297394372867137
test,horizon,33,16.5,ValidationSelectedBaseline,8784,40.28688524590164,52.5914504053435,0.19398907103825136,0.0
test,horizon,34,17.0,Persistence,8784,47.295651183970854,60.187566379030784,0.11760018214936248,-0.17396476791698934
test,horizon,34,17.0,DailySeasonal,8784,40.287112932604735,52.591619249653704,0.19421675774134792,0.0
test,horizon,34,17.0,WeeklySeasonal,8784,53.4936247723133,68.87743694841495,-0.6411657559198543,-0.3278098349167238
test,horizon,34,17.0,Climatology,8784,60.36087798716119,70.24201224240254,42.28375383013841,-0.4982676492142124
test,horizon,34,17.0,HistGradientBoosting,8784,38.92490061855906,48.33906143626251,15.270624827394629,0.03381260693275512
test,horizon,34,17.0,RandomForest,8784,40.83426658583999,50.009100537408344,16.554308857877277,-0.013581356751737772
test,horizon,34,17.0,ValidationSelectedBaseline,8784,40.287112932604735,52.591619249653704,0.19421675774134792,0.0
test,horizon,35,17.5,Persistence,8784,47.42896174863388,60.39808174676183,0.12021857923497267,-0.1772338609866233
test,horizon,35,17.5,DailySeasonal,8784,40.28847905282331,52.59252840200637,0.19558287795992715,0.0
test,horizon,35,17.5,WeeklySeasonal,8784,53.489981785063755,68.87421053005568,-0.644808743169399,-0.32767438837618057
test,horizon,35,17.5,Climatology,8784,60.36450257548523,70.2482609498364,42.28737841846246,-0.49830681114419106
test,horizon,35,17.5,HistGradientBoosting,8784,38.50490940746928,47.828202160876295,14.05922845010545,0.04426996717884413
test,horizon,35,17.5,RandomForest,8784,41.212918295098845,50.39951290996651,16.76058439505732,-0.022945498663860642
test,horizon,35,17.5,ValidationSelectedBaseline,8784,40.28847905282331,52.59252840200637,0.19558287795992715,0.0
test,horizon,36,18.0,Persistence,8784,47.33173952641166,60.361262517863686,0.12386156648451731,-0.17474436096598933
test,horizon,36,18.0,DailySeasonal,8784,40.291097449908925,52.59429579249945,0.19820127504553733,0.0
test,horizon,36,18.0,WeeklySeasonal,8784,53.485997267759565,68.8704789689036,-0.6487932604735883,-0.3274892135726739
test,horizon,36,18.0,Climatology,8784,60.36909425733102,70.2562292496264,42.291970100308234,-0.4983234033866575
test,horizon,36,18.0,HistGradientBoosting,8784,39.28960528257315,48.349226381512665,14.929193433920636,0.024856413220832763
test,horizon,36,18.0,RandomForest,8784,41.67386819162329,50.899848213910175,17.089819880033275,-0.03431951049319193
test,horizon,36,18.0,ValidationSelectedBaseline,8784,40.291097449908925,52.59429579249945,0.19820127504553733,0.0
test,horizon,37,18.5,Persistence,8784,47.01445810564663,60.08148402147056,0.12784608378870674,-0.1668135867139071
