split,issue_time,window_hours,duration_hours,strategy,start_offset_hours,emissions_g_for_1kWh_job
test,2024-09-15 17:30:00+00:00,24,3,Climatology,5.0,116.66666666666667
test,2024-09-15 17:30:00+00:00,24,3,HistGradientBoosting,3.5,112.83333333333333
test,2024-09-15 17:30:00+00:00,24,3,RandomForest,17.5,128.33333333333334
test,2024-09-16 17:30:00+00:00,12,1,Immediate,0.0,192.0
test,2024-09-16 17:30:00+00:00,12,1,Oracle,7.0,102.5
test,2024-09-16 17:30:00+00:00,12,1,Persistence,0.0,192.0
test,2024-09-16 17:30:00+00:00,12,1,DailySeasonal,3.5,120.5
test,2024-09-16 17:30:00+00:00,12,1,WeeklySeasonal,6.5,104.0
test,2024-09-16 17:30:00+00:00,12,1,Climatology,5.0,111.5
test,2024-09-16 17:30:00+00:00,12,1,HistGradientBoosting,4.5,112.0
test,2024-09-16 17:30:00+00:00,12,1,RandomForest,4.0,114.5
test,2024-09-16 17:30:00+00:00,12,3,Immediate,0.0,183.5
test,2024-09-16 17:30:00+00:00,12,3,Oracle,6.5,105.0
test,2024-09-16 17:30:00+00:00,12,3,Persistence,0.0,183.5
test,2024-09-16 17:30:00+00:00,12,3,DailySeasonal,3.0,121.5
test,2024-09-16 17:30:00+00:00,12,3,WeeklySeasonal,5.5,106.66666666666667
test,2024-09-16 17:30:00+00:00,12,3,Climatology,5.0,107.16666666666667
test,2024-09-16 17:30:00+00:00,12,3,HistGradientBoosting,4.5,109.0
test,2024-09-16 17:30:00+00:00,12,3,RandomForest,4.0,111.16666666666667
test,2024-09-16 17:30:00+00:00,12,6,Immediate,0.0,152.5
test,2024-09-16 17:30:00+00:00,12,6,Oracle,3.5,109.75
test,2024-09-16 17:30:00+00:00,12,6,Persistence,0.0,152.5
test,2024-09-16 17:30:00+00:00,12,6,DailySeasonal,3.0,113.5
test,2024-09-16 17:30:00+00:00,12,6,WeeklySeasonal,2.5,118.58333333333333
test,2024-09-16 17:30:00+00:00,12,6,Climatology,4.0,110.25
test,2024-09-16 17:30:00+00:00,12,6,HistGradientBoosting,3.5,109.75
test,2024-09-16 17:30:00+00:00,12,6,RandomForest,3.5,109.75
test,2024-09-16 17:30:00+00:00,6,3,Immediate,0.0,183.5
test,2024-09-16 17:30:00+00:00,6,3,Oracle,3.0,121.5
test,2024-09-16 17:30:00+00:00,6,3,Persistence,0.0,183.5
test,2024-09-16 17:30:00+00:00,6,3,DailySeasonal,3.0,121.5
test,2024-09-16 17:30:00+00:00,6,3,WeeklySeasonal,2.0,141.33333333333334
test,2024-09-16 17:30:00+00:00,6,3,Climatology,3.0,121.5
test,2024-09-16 17:30:00+00:00,6,3,HistGradientBoosting,3.0,121.5
test,2024-09-16 17:30:00+00:00,6,3,RandomForest,3.0,121.5
test,2024-09-16 17:30:00+00:00,24,3,Immediate,0.0,183.5
test,2024-09-16 17:30:00+00:00,24,3,Oracle,16.5,95.5
test,2024-09-16 17:30:00+00:00,24,3,Persistence,0.0,183.5
test,2024-09-16 17:30:00+00:00,24,3,DailySeasonal,3.0,121.5
test,2024-09-16 17:30:00+00:00,24,3,WeeklySeasonal,5.5,106.66666666666667
test,2024-09-16 17:30:00+00:00,24,3,Climatology,5.0,107.16666666666667
test,2024-09-16 17:30:00+00:00,24,3,HistGradientBoosting,17.0,96.66666666666667
test,2024-09-16 17:30:00+00:00,24,3,RandomForest,17.5,99.66666666666667
test,2024-09-17 17:30:00+00:00,12,1,Immediate,0.0,193.5
test,2024-09-17 17:30:00+00:00,12,1,Oracle,8.0,90.0
test,2024-09-17 17:30:00+00:00,12,1,Persistence,0.0,193.5
test,2024-09-17 17:30:00+00:00,12,1,DailySeasonal,7.0,98.5
test,2024-09-17 17:30:00+00:00,12,1,WeeklySeasonal,6.5,102.0
test,2024-09-17 17:30:00+00:00,12,1,Climatology,7.5,94.5
test,2024-09-17 17:30:00+00:00,12,1,HistGradientBoosting,5.0,98.5
test,2024-09-17 17:30:00+00:00,12,1,RandomForest,4.5,98.5
test,2024-09-17 17:30:00+00:00,12,3,Immediate,0.0,179.16666666666666
test,2024-09-17 17:30:00+00:00,12,3,Oracle,6.5,95.5
test,2024-09-17 17:30:00+00:00,12,3,Persistence,0.0,179.16666666666666
test,2024-09-17 17:30:00+00:00,12,3,DailySeasonal,6.5,95.5
test,2024-09-17 17:30:00+00:00,12,3,WeeklySeasonal,6.0,97.5
test,2024-09-17 17:30:00+00:00,12,3,Climatology,7.0,98.5
test,2024-09-17 17:30:00+00:00,12,3,HistGradientBoosting,4.5,100.83333333333333
test,2024-09-17 17:30:00+00:00,12,3,RandomForest,4.5,100.83333333333333
test,2024-09-17 17:30:00+00:00,12,6,Immediate,0.0,142.41666666666666
test,2024-09-17 17:30:00+00:00,12,6,Oracle,3.5,98.66666666666667
test,2024-09-17 17:30:00+00:00,12,6,Persistence,0.0,142.41666666666666
test,2024-09-17 17:30:00+00:00,12,6,DailySeasonal,3.5,98.66666666666667
test,2024-09-17 17:30:00+00:00,12,6,WeeklySeasonal,4.0,99.58333333333333
test,2024-09-17 17:30:00+00:00,12,6,Climatology,5.0,108.08333333333333
test,2024-09-17 17:30:00+00:00,12,6,HistGradientBoosting,4.0,99.58333333333333
test,2024-09-17 17:30:00+00:00,12,6,RandomForest,3.5,98.66666666666667
test,2024-09-17 17:30:00+00:00,6,3,Immediate,0.0,179.16666666666666
test,2024-09-17 17:30:00+00:00,6,3,Oracle,3.0,105.66666666666667
test,2024-09-17 17:30:00+00:00,6,3,Persistence,0.0,179.16666666666666
test,2024-09-17 17:30:00+00:00,6,3,DailySeasonal,3.0,105.66666666666667
test,2024-09-17 17:30:00+00:00,6,3,WeeklySeasonal,3.0,105.66666666666667
test,2024-09-17 17:30:00+00:00,6,3,Climatology,3.0,105.66666666666667
test,2024-09-17 17:30:00+00:00,6,3,HistGradientBoosting,3.0,105.66666666666667
test,2024-09-17 17:30:00+00:00,6,3,RandomForest,3.0,105.66666666666667
test,2024-09-17 17:30:00+00:00,24,3,Immediate,0.0,179.16666666666666
test,2024-09-17 17:30:00+00:00,24,3,Oracle,17.5,94.33333333333333
test,2024-09-17 17:30:00+00:00,24,3,Persistence,0.0,179.16666666666666
test,2024-09-17 17:30:00+00:00,24,3,DailySeasonal,16.5,97.33333333333333
test,2024-09-17 17:30:00+00:00,24,3,WeeklySeasonal,16.5,97.33333333333333
test,2024-09-17 17:30:00+00:00,24,3,Climatology,17.0,95.0
test,2024-09-17 17:30:00+00:00,24,3,HistGradientBoosting,17.0,95.0
test,2024-09-17 17:30:00+00:00,24,3,RandomForest,17.0,95.0
test,2024-09-18 17:30:00+00:00,12,1,Immediate,0.0,175.5
test,2024-09-18 17:30:00+00:00,12,1,Oracle,4.5,98.5
test,2024-09-18 17:30:00+00:00,12,1,Persistence,0.0,175.5
test,2024-09-18 17:30:00+00:00,12,1,DailySeasonal,8.0,112.5
test,2024-09-18 17:30:00+00:00,12,1,WeeklySeasonal,4.0,100.5
test,2024-09-18 17:30:00+00:00,12,1,Climatology,7.5,110.5
test,2024-09-18 17:30:00+00:00,12,1,HistGradientBoosting,5.0,101.0
test,2024-09-18 17:30:00+00:00,12,1,RandomForest,5.0,101.0
test,2024-09-18 17:30:00+00:00,12,3,Immediate,0.0,160.5
test,2024-09-18 17:30:00+00:00,12,3,Oracle,3.5,102.5
test,2024-09-18 17:30:00+00:00,12,3,Persistence,0.0,160.5
test,2024-09-18 17:30:00+00:00,12,3,DailySeasonal,6.5,112.0
test,2024-09-18 17:30:00+00:00,12,3,WeeklySeasonal,4.0,102.83333333333333
test,2024-09-18 17:30:00+00:00,12,3,Climatology,5.5,107.66666666666667
test,2024-09-18 17:30:00+00:00,12,3,HistGradientBoosting,4.0,102.83333333333333
test,2024-09-18 17:30:00+00:00,12,3,RandomForest,4.5,103.66666666666667
test,2024-09-18 17:30:00+00:00,12,6,Immediate,0.0,132.16666666666666
test,2024-09-18 17:30:00+00:00,12,6,Oracle,3.0,106.75
test,2024-09-18 17:30:00+00:00,12,6,Persistence,0.0,132.16666666666666
test,2024-09-18 17:30:00+00:00,12,6,DailySeasonal,3.5,107.25
test,2024-09-18 17:30:00+00:00,12,6,WeeklySeasonal,3.5,107.25
test,2024-09-18 17:30:00+00:00,12,6,Climatology,4.0,111.08333333333333
test,2024-09-18 17:30:00+00:00,12,6,HistGradientBoosting,4.0,111.08333333333333
test,2024-09-18 17:30:00+00:00,12,6,RandomForest,3.5,107.25
test,2024-09-18 17:30:00+00:00,6,3,Immediate,0.0,160.5
test,2024-09-18 17:30:00+00:00,6,3,Oracle,3.0,103.83333333333333
test,2024-09-18 17:30:00+00:00,6,3,Persistence,0.0,160.5
test,2024-09-18 17:30:00+00:00,6,3,DailySeasonal,3.0,103.83333333333333
test,2024-09-18 17:30:00+00:00,6,3,WeeklySeasonal,3.0,103.83333333333333
test,2024-09-18 17:30:00+00:00,6,3,Climatology,3.0,103.83333333333333
test,2024-09-18 17:30:00+00:00,6,3,HistGradientBoosting,3.0,103.83333333333333
test,2024-09-18 17:30:00+00:00,6,3,RandomForest,3.0,103.83333333333333
test,2024-09-18 17:30:00+00:00,24,3,Immediate,0.0,160.5
test,2024-09-18 17:30:00+00:00,24,3,Oracle,3.5,102.5
test,2024-09-18 17:30:00+00:00,24,3,Persistence,0.0,160.5
test,2024-09-18 17:30:00+00:00,24,3,DailySeasonal,17.5,123.16666666666667
test,2024-09-18 17:30:00+00:00,24,3,WeeklySeasonal,4.0,102.83333333333333
test,2024-09-18 17:30:00+00:00,24,3,Climatology,5.5,107.66666666666667
test,2024-09-18 17:30:00+00:00,24,3,HistGradientBoosting,16.5,123.16666666666667
test,2024-09-18 17:30:00+00:00,24,3,RandomForest,17.0,121.5
test,2024-09-19 17:30:00+00:00,12,1,Immediate,0.0,186.0
test,2024-09-19 17:30:00+00:00,12,1,Oracle,8.5,97.0
test,2024-09-19 17:30:00+00:00,12,1,Persistence,0.0,186.0
test,2024-09-19 17:30:00+00:00,12,1,DailySeasonal,4.5,102.0
test,2024-09-19 17:30:00+00:00,12,1,WeeklySeasonal,6.0,110.0
test,2024-09-19 17:30:00+00:00,12,1,Climatology,7.5,109.5
test,2024-09-19 17:30:00+00:00,12,1,HistGradientBoosting,5.0,104.0
test,2024-09-19 17:30:00+00:00,12,1,RandomForest,5.0,104.0
test,2024-09-19 17:30:00+00:00,12,3,Immediate,0.0,165.66666666666666
test,2024-09-19 17:30:00+00:00,12,3,Oracle,3.5,103.83333333333333
test,2024-09-19 17:30:00+00:00,12,3,Persistence,0.0,165.66666666666666
test,2024-09-19 17:30:00+00:00,12,3,DailySeasonal,3.5,103.83333333333333
test,2024-09-19 17:30:00+00:00,12,3,WeeklySeasonal,5.5,109.33333333333333
test,2024-09-19 17:30:00+00:00,12,3,Climatology,6.5,106.33333333333333
test,2024-09-19 17:30:00+00:00,12,3,HistGradientBoosting,4.5,106.83333333333333
test,2024-09-19 17:30:00+00:00,12,3,RandomForest,4.5,106.83333333333333
test,2024-09-19 17:30:00+00:00,12,6,Immediate,0.0,136.16666666666666
test,2024-09-19 17:30:00+00:00,12,6,Oracle,4.0,104.75
test,2024-09-19 17:30:00+00:00,12,6,Persistence,0.0,136.16666666666666
test,2024-09-19 17:30:00+00:00,12,6,DailySeasonal,3.0,107.66666666666667
test,2024-09-19 17:30:00+00:00,12,6,WeeklySeasonal,3.5,105.08333333333333
test,2024-09-19 17:30:00+00:00,12,6,Climatology,4.5,106.0
test,2024-09-19 17:30:00+00:00,12,6,HistGradientBoosting,4.0,104.75
test,2024-09-19 17:30:00+00:00,12,6,RandomForest,3.5,105.08333333333333
test,2024-09-19 17:30:00+00:00,6,3,Immediate,0.0,165.66666666666666
test,2024-09-19 17:30:00+00:00,6,3,Oracle,3.0,106.66666666666667
test,2024-09-19 17:30:00+00:00,6,3,Persistence,0.0,165.66666666666666
test,2024-09-19 17:30:00+00:00,6,3,DailySeasonal,3.0,106.66666666666667
test,2024-09-19 17:30:00+00:00,6,3,WeeklySeasonal,3.0,106.66666666666667
test,2024-09-19 17:30:00+00:00,6,3,Climatology,3.0,106.66666666666667
test,2024-09-19 17:30:00+00:00,6,3,HistGradientBoosting,3.0,106.66666666666667
test,2024-09-19 17:30:00+00:00,6,3,RandomForest,3.0,106.66666666666667
test,2024-09-19 17:30:00+00:00,24,3,Immediate,0.0,165.66666666666666
test,2024-09-19 17:30:00+00:00,24,3,Oracle,3.5,103.83333333333333
test,2024-09-19 17:30:00+00:00,24,3,Persistence,0.0,165.66666666666666
test,2024-09-19 17:30:00+00:00,24,3,DailySeasonal,3.5,103.83333333333333
test,2024-09-19 17:30:00+00:00,24,3,WeeklySeasonal,5.5,109.33333333333333
test,2024-09-19 17:30:00+00:00,24,3,Climatology,17.0,109.5
test,2024-09-19 17:30:00+00:00,24,3,HistGradientBoosting,16.5,111.5
test,2024-09-19 17:30:00+00:00,24,3,RandomForest,16.5,111.5
test,2024-09-20 17:30:00+00:00,12,1,Immediate,0.0,133.0
test,2024-09-20 17:30:00+00:00,12,1,Oracle,3.5,81.0
test,2024-09-20 17:30:00+00:00,12,1,Persistence,0.0,133.0
test,2024-09-20 17:30:00+00:00,12,1,DailySeasonal,8.5,83.0
test,2024-09-20 17:30:00+00:00,12,1,WeeklySeasonal,9.5,87.5
test,2024-09-20 17:30:00+00:00,12,1,Climatology,7.5,86.0
test,2024-09-20 17:30:00+00:00,12,1,HistGradientBoosting,7.5,86.0
test,2024-09-20 17:30:00+00:00,12,1,RandomForest,7.0,87.0
test,2024-09-20 17:30:00+00:00,12,3,Immediate,0.0,122.5
test,2024-09-20 17:30:00+00:00,12,3,Oracle,3.5,83.33333333333333
test,2024-09-20 17:30:00+00:00,12,3,Persistence,0.0,122.5
test,2024-09-20 17:30:00+00:00,12,3,DailySeasonal,3.5,83.33333333333333
test,2024-09-20 17:30:00+00:00,12,3,WeeklySeasonal,8.0,88.66666666666667
test,2024-09-20 17:30:00+00:00,12,3,Climatology,7.0,85.0
test,2024-09-20 17:30:00+00:00,12,3,HistGradientBoosting,5.5,86.33333333333333
test,2024-09-20 17:30:00+00:00,12,3,RandomForest,5.5,86.33333333333333
test,2024-09-20 17:30:00+00:00,12,6,Immediate,0.0,103.33333333333333
test,2024-09-20 17:30:00+00:00,12,6,Oracle,3.5,84.16666666666667
test,2024-09-20 17:30:00+00:00,12,6,Persistence,0.0,103.33333333333333
test,2024-09-20 17:30:00+00:00,12,6,DailySeasonal,4.0,84.58333333333333
test,2024-09-20 17:30:00+00:00,12,6,WeeklySeasonal,5.5,90.25
test,2024-09-20 17:30:00+00:00,12,6,Climatology,6.0,93.08333333333333
test,2024-09-20 17:30:00+00:00,12,6,HistGradientBoosting,3.5,84.16666666666667
test,2024-09-20 17:30:00+00:00,12,6,RandomForest,4.5,85.25
test,2024-09-20 17:30:00+00:00,6,3,Immediate,0.0,122.5
test,2024-09-20 17:30:00+00:00,6,3,Oracle,3.0,84.16666666666667
test,2024-09-20 17:30:00+00:00,6,3,Persistence,0.0,122.5
test,2024-09-20 17:30:00+00:00,6,3,DailySeasonal,3.0,84.16666666666667
test,2024-09-20 17:30:00+00:00,6,3,WeeklySeasonal,3.0,84.16666666666667
test,2024-09-20 17:30:00+00:00,6,3,Climatology,3.0,84.16666666666667
test,2024-09-20 17:30:00+00:00,6,3,HistGradientBoosting,3.0,84.16666666666667
test,2024-09-20 17:30:00+00:00,6,3,RandomForest,3.0,84.16666666666667
test,2024-09-20 17:30:00+00:00,24,3,Immediate,0.0,122.5
test,2024-09-20 17:30:00+00:00,24,3,Oracle,3.5,83.33333333333333
test,2024-09-20 17:30:00+00:00,24,3,Persistence,0.0,122.5
test,2024-09-20 17:30:00+00:00,24,3,DailySeasonal,3.5,83.33333333333333
test,2024-09-20 17:30:00+00:00,24,3,WeeklySeasonal,16.5,114.66666666666667
test,2024-09-20 17:30:00+00:00,24,3,Climatology,17.0,113.0
test,2024-09-20 17:30:00+00:00,24,3,HistGradientBoosting,5.5,86.33333333333333
test,2024-09-20 17:30:00+00:00,24,3,RandomForest,5.5,86.33333333333333
test,2024-09-21 17:30:00+00:00,12,1,Immediate,0.0,171.5
test,2024-09-21 17:30:00+00:00,12,1,Oracle,6.5,99.5
test,2024-09-21 17:30:00+00:00,12,1,Persistence,0.0,171.5
test,2024-09-21 17:30:00+00:00,12,1,DailySeasonal,3.5,103.5
test,2024-09-21 17:30:00+00:00,12,1,WeeklySeasonal,9.5,104.5
test,2024-09-21 17:30:00+00:00,12,1,Climatology,9.0,104.5
test,2024-09-21 17:30:00+00:00,12,1,HistGradientBoosting,8.0,102.5
test,2024-09-21 17:30:00+00:00,12,1,RandomForest,11.0,117.0
test,2024-09-21 17:30:00+00:00,12,3,Immediate,0.0,158.0
test,2024-09-21 17:30:00+00:00,12,3,Oracle,5.5,100.33333333333333
test,2024-09-21 17:30:00+00:00,12,3,Persistence,0.0,158.0
test,2024-09-21 17:30:00+00:00,12,3,DailySeasonal,3.5,102.5
test,2024-09-21 17:30:00+00:00,12,3,WeeklySeasonal,8.5,105.16666666666667
test,2024-09-21 17:30:00+00:00,12,3,Climatology,9.0,108.16666666666667
test,2024-09-21 17:30:00+00:00,12,3,HistGradientBoosting,6.0,100.83333333333333
test,2024-09-21 17:30:00+00:00,12,3,RandomForest,9.0,108.16666666666667
test,2024-09-21 17:30:00+00:00,12,6,Immediate,0.0,131.75
test,2024-09-21 17:30:00+00:00,12,6,Oracle,3.5,101.83333333333333
test,2024-09-21 17:30:00+00:00,12,6,Persistence,0.0,131.75
test,2024-09-21 17:30:00+00:00,12,6,DailySeasonal,3.5,101.83333333333333
test,2024-09-21 17:30:00+00:00,12,6,WeeklySeasonal,6.0,104.5
test,2024-09-21 17:30:00+00:00,12,6,Climatology,6.0,104.5
test,2024-09-21 17:30:00+00:00,12,6,HistGradientBoosting,5.5,102.75
test,2024-09-21 17:30:00+00:00,12,6,RandomForest,6.0,104.5
test,2024-09-21 17:30:00+00:00,6,3,Immediate,0.0,158.0
test,2024-09-21 17:30:00+00:00,6,3,Oracle,3.0,105.5
test,2024-09-21 17:30:00+00:00,6,3,Persistence,0.0,158.0
test,2024-09-21 17:30:00+00:00,6,3,DailySeasonal,3.0,105.5
test,2024-09-21 17:30:00+00:00,6,3,WeeklySeasonal,3.0,105.5
test,2024-09-21 17:30:00+00:00,6,3,Climatology,3.0,105.5
test,2024-09-21 17:30:00+00:00,6,3,HistGradientBoosting,3.0,105.5
test,2024-09-21 17:30:00+00:00,6,3,RandomForest,3.0,105.5
test,2024-09-21 17:30:00+00:00,24,3,Immediate,0.0,158.0
test,2024-09-21 17:30:00+00:00,24,3,Oracle,5.5,100.33333333333333
test,2024-09-21 17:30:00+00:00,24,3,Persistence,0.0,158.0
test,2024-09-21 17:30:00+00:00,24,3,DailySeasonal,3.5,102.5
test,2024-09-21 17:30:00+00:00,24,3,WeeklySeasonal,8.5,105.16666666666667
test,2024-09-21 17:30:00+00:00,24,3,Climatology,16.0,165.0
test,2024-09-21 17:30:00+00:00,24,3,HistGradientBoosting,16.0,165.0
test,2024-09-21 17:30:00+00:00,24,3,RandomForest,12.5,151.16666666666666
test,2024-09-22 17:30:00+00:00,12,1,Immediate,0.0,206.0
test,2024-09-22 17:30:00+00:00,12,1,Oracle,6.5,141.0
test,2024-09-22 17:30:00+00:00,12,1,Persistence,0.0,206.0
test,2024-09-22 17:30:00+00:00,12,1,DailySeasonal,6.5,141.0
test,2024-09-22 17:30:00+00:00,12,1,WeeklySeasonal,3.5,152.5
test,2024-09-22 17:30:00+00:00,12,1,Climatology,5.0,143.5
test,2024-09-22 17:30:00+00:00,12,1,HistGradientBoosting,7.5,142.5
test,2024-09-22 17:30:00+00:00,12,1,RandomForest,6.0,142.5
test,2024-09-22 17:30:00+00:00,12,3,Immediate,0.0,197.33333333333334
test,2024-09-22 17:30:00+00:00,12,3,Oracle,6.0,141.83333333333334
test,2024-09-22 17:30:00+00:00,12,3,Persistence,0.0,197.33333333333334
test,2024-09-22 17:30:00+00:00,12,3,DailySeasonal,5.5,142.16666666666666
test,2024-09-22 17:30:00+00:00,12,3,WeeklySeasonal,3.0,152.16666666666666
test,2024-09-22 17:30:00+00:00,12,3,Climatology,5.0,142.5
test,2024-09-22 17:30:00+00:00,12,3,HistGradientBoosting,6.0,141.83333333333334
test,2024-09-22 17:30:00+00:00,12,3,RandomForest,4.5,142.83333333333334
test,2024-09-22 17:30:00+00:00,12,6,Immediate,0.0,174.75
test,2024-09-22 17:30:00+00:00,12,6,Oracle,4.0,143.58333333333334
test,2024-09-22 17:30:00+00:00,12,6,Persistence,0.0,174.75
test,2024-09-22 17:30:00+00:00,12,6,DailySeasonal,3.5,144.25
test,2024-09-22 17:30:00+00:00,12,6,WeeklySeasonal,3.0,147.0
test,2024-09-22 17:30:00+00:00,12,6,Climatology,4.0,143.58333333333334
test,2024-09-22 17:30:00+00:00,12,6,HistGradientBoosting,3.5,144.25
test,2024-09-22 17:30:00+00:00,12,6,RandomForest,4.0,143.58333333333334
test,2024-09-22 17:30:00+00:00,6,3,Immediate,0.0,197.33333333333334
test,2024-09-22 17:30:00+00:00,6,3,Oracle,3.0,152.16666666666666
test,2024-09-22 17:30:00+00:00,6,3,Persistence,0.0,197.33333333333334
test,2024-09-22 17:30:00+00:00,6,3,DailySeasonal,3.0,152.16666666666666
test,2024-09-22 17:30:00+00:00,6,3,WeeklySeasonal,3.0,152.16666666666666
test,2024-09-22 17:30:00+00:00,6,3,Climatology,3.0,152.16666666666666
test,2024-09-22 17:30:00+00:00,6,3,HistGradientBoosting,3.0,152.16666666666666
test,2024-09-22 17:30:00+00:00,6,3,RandomForest,3.0,152.16666666666666
test,2024-09-22 17:30:00+00:00,24,3,Immediate,0.0,197.33333333333334
test,2024-09-22 17:30:00+00:00,24,3,Oracle,6.0,141.83333333333334
test,2024-09-22 17:30:00+00:00,24,3,Persistence,0.0,197.33333333333334
test,2024-09-22 17:30:00+00:00,24,3,DailySeasonal,5.5,142.16666666666666
test,2024-09-22 17:30:00+00:00,24,3,WeeklySeasonal,3.0,152.16666666666666
test,2024-09-22 17:30:00+00:00,24,3,Climatology,5.0,142.5
test,2024-09-22 17:30:00+00:00,24,3,HistGradientBoosting,18.5,200.5
test,2024-09-22 17:30:00+00:00,24,3,RandomForest,17.5,198.66666666666666
test,2024-09-23 17:30:00+00:00,12,1,Immediate,0.0,205.0
test,2024-09-23 17:30:00+00:00,12,1,Oracle,9.0,111.5
test,2024-09-23 17:30:00+00:00,12,1,Persistence,0.0,205.0
test,2024-09-23 17:30:00+00:00,12,1,DailySeasonal,6.5,122.5
test,2024-09-23 17:30:00+00:00,12,1,WeeklySeasonal,7.0,124.0
test,2024-09-23 17:30:00+00:00,12,1,Climatology,5.0,126.5
test,2024-09-23 17:30:00+00:00,12,1,HistGradientBoosting,4.5,122.5
test,2024-09-23 17:30:00+00:00,12,1,RandomForest,6.0,125.5
test,2024-09-23 17:30:00+00:00,12,3,Immediate,0.0,189.16666666666666
test,2024-09-23 17:30:00+00:00,12,3,Oracle,7.0,118.0
test,2024-09-23 17:30:00+00:00,12,3,Persistence,0.0,189.16666666666666
test,2024-09-23 17:30:00+00:00,12,3,DailySeasonal,6.0,122.66666666666667
test,2024-09-23 17:30:00+00:00,12,3,WeeklySeasonal,6.5,119.66666666666667
test,2024-09-23 17:30:00+00:00,12,3,Climatology,5.0,125.33333333333333
test,2024-09-23 17:30:00+00:00,12,3,HistGradientBoosting,4.5,124.5
test,2024-09-23 17:30:00+00:00,12,3,RandomForest,6.0,122.66666666666667
test,2024-09-23 17:30:00+00:00,12,6,Immediate,0.0,158.75
test,2024-09-23 17:30:00+00:00,12,6,Oracle,4.0,121.0
test,2024-09-23 17:30:00+00:00,12,6,Persistence,0.0,158.75
test,2024-09-23 17:30:00+00:00,12,6,DailySeasonal,4.0,121.0
test,2024-09-23 17:30:00+00:00,12,6,WeeklySeasonal,3.5,122.33333333333333
test,2024-09-23 17:30:00+00:00,12,6,Climatology,4.0,121.0
test,2024-09-23 17:30:00+00:00,12,6,HistGradientBoosting,4.0,121.0
test,2024-09-23 17:30:00+00:00,12,6,RandomForest,4.0,121.0
test,2024-09-23 17:30:00+00:00,6,3,Immediate,0.0,189.16666666666666
test,2024-09-23 17:30:00+00:00,6,3,Oracle,3.0,128.33333333333334
test,2024-09-23 17:30:00+00:00,6,3,Persistence,0.0,189.16666666666666
test,2024-09-23 17:30:00+00:00,6,3,DailySeasonal,3.0,128.33333333333334
test,2024-09-23 17:30:00+00:00,6,3,WeeklySeasonal,3.0,128.33333333333334
test,2024-09-23 17:30:00+00:00,6,3,Climatology,3.0,128.33333333333334
test,2024-09-23 17:30:00+00:00,6,3,HistGradientBoosting,3.0,128.33333333333334
test,2024-09-23 17:30:00+00:00,6,3,RandomForest,3.0,128.33333333333334
test,2024-09-23 17:30:00+00:00,24,3,Immediate,0.0,189.16666666666666
test,2024-09-23 17:30:00+00:00,24,3,Oracle,7.0,118.0
test,2024-09-23 17:30:00+00:00,24,3,Persistence,0.0,189.16666666666666
test,2024-09-23 17:30:00+00:00,24,3,DailySeasonal,6.0,122.66666666666667
test,2024-09-23 17:30:00+00:00,24,3,WeeklySeasonal,16.5,142.33333333333334
test,2024-09-23 17:30:00+00:00,24,3,Climatology,5.0,125.33333333333333
test,2024-09-23 17:30:00+00:00,24,3,HistGradientBoosting,17.5,145.33333333333334
test,2024-09-23 17:30:00+00:00,24,3,RandomForest,17.5,145.33333333333334
test,2024-09-24 17:30:00+00:00,12,1,Immediate,0.0,171.0
test,2024-09-24 17:30:00+00:00,12,1,Oracle,5.5,96.0
test,2024-09-24 17:30:00+00:00,12,1,Persistence,0.0,171.0
test,2024-09-24 17:30:00+00:00,12,1,DailySeasonal,9.0,128.0
test,2024-09-24 17:30:00+00:00,12,1,WeeklySeasonal,8.0,116.0
test,2024-09-24 17:30:00+00:00,12,1,Climatology,7.5,113.0
test,2024-09-24 17:30:00+00:00,12,1,HistGradientBoosting,5.5,96.0
test,2024-09-24 17:30:00+00:00,12,1,RandomForest,6.0,97.0
test,2024-09-24 17:30:00+00:00,12,3,Immediate,0.0,150.5
test,2024-09-24 17:30:00+00:00,12,3,Oracle,4.0,99.16666666666667
test,2024-09-24 17:30:00+00:00,12,3,Persistence,0.0,150.5
test,2024-09-24 17:30:00+00:00,12,3,DailySeasonal,7.0,117.16666666666667
test,2024-09-24 17:30:00+00:00,12,3,WeeklySeasonal,6.5,111.83333333333333
test,2024-09-24 17:30:00+00:00,12,3,Climatology,7.0,117.16666666666667
test,2024-09-24 17:30:00+00:00,12,3,HistGradientBoosting,4.5,99.66666666666667
test,2024-09-24 17:30:00+00:00,12,3,RandomForest,4.5,99.66666666666667
test,2024-09-24 17:30:00+00:00,12,6,Immediate,0.0,126.41666666666667
test,2024-09-24 17:30:00+00:00,12,6,Oracle,3.0,104.58333333333333
test,2024-09-24 17:30:00+00:00,12,6,Persistence,0.0,126.41666666666667
test,2024-09-24 17:30:00+00:00,12,6,DailySeasonal,4.0,108.16666666666667
test,2024-09-24 17:30:00+00:00,12,6,WeeklySeasonal,3.5,105.83333333333333
test,2024-09-24 17:30:00+00:00,12,6,Climatology,5.0,119.0
test,2024-09-24 17:30:00+00:00,12,6,HistGradientBoosting,4.0,108.16666666666667
test,2024-09-24 17:30:00+00:00,12,6,RandomForest,3.5,105.83333333333333
test,2024-09-24 17:30:00+00:00,6,3,Immediate,0.0,150.5
test,2024-09-24 17:30:00+00:00,6,3,Oracle,3.0,102.33333333333333
test,2024-09-24 17:30:00+00:00,6,3,Persistence,0.0,150.5
test,2024-09-24 17:30:00+00:00,6,3,DailySeasonal,3.0,102.33333333333333
